count,compound,lattice_system_relax,spacegroup_relax,volume_cell,spin_cell,mag_field,mag_sites
1372,Ca1Mg1Ni4,cubic,216,85.7579,1.58957,0.216016616,0
1373,Ca1Mn28,cubic,217,504.746,24.4893,0.565438172,0
1374,Ca12Mn2N10,hexagonal,193,417.888,3.99369,0.111377147,0
1375,Ca6Mn2N6,orthorhombic,63,219.755,4.0064,0.212469786,0
1376,Ca4Mn8O16,orthorhombic,57,320.378,32.003,1.164151881,0
1377,Ca4Mn4O12,orthorhombic,62,218.371,11.9987,0.640355097,0
1378,Ca4Mn8O16,orthorhombic,57,320.578,32.003,1.163425598,0
1379,Ca4Mn4O12,orthorhombic,62,218.435,11.9984,0.640151471,0
1380,Ca4Mn4O12,orthorhombic,62,218.36,11.9987,0.640387355,0
1381,Ca4Mn4O12,orthorhombic,62,218.62,11.9998,0.639684395,0
1382,Ca4Mn4O12,orthorhombic,62,218.59,11.9987,0.639713541,0
1383,Ca4Mn4O12,orthorhombic,62,218.191,11.9987,0.640883367,0
1384,Ca4Mn4O12,orthorhombic,62,218.27,11.9987,0.640651408,0
1385,Ca4Mn8O16,orthorhombic,57,320.255,32.003,1.164598995,0
1386,Ca4Mn4O12,orthorhombic,62,218.595,11.9987,0.639698908,0
1387,Ca4Mn4O12,orthorhombic,62,218.608,12.0002,0.639740833,0
1388,Ca4Mn4O12,orthorhombic,62,218.252,11.9987,0.640704245,0
1389,Ca4Mn8O16,orthorhombic,57,320.567,32.003,1.16346552,0
1390,Ca4Mn8O16,orthorhombic,57,320.852,32.003,1.16243206,0
1391,Ca4Mn4O10,orthorhombic,55,219.275,16.0059,0.850692528,0
1392,Ca4Mn4O12,orthorhombic,62,218.613,11.9998,0.639704878,0
1393,Ca4Mn4O12,orthorhombic,62,218.377,11.9987,0.640337503,0
1394,Ca4Mn4O12,orthorhombic,62,218.614,11.9998,0.639701951,0
1395,Ca4Mn4O12,orthorhombic,62,218.377,11.9987,0.640337503,0
1396,Ca4Mn4O12,orthorhombic,62,218.613,11.9998,0.639704878,0
1397,Ca4Mn4O12,orthorhombic,62,218.284,11.9987,0.640610319,0
1398,Ca4Mn4O12,orthorhombic,62,218.449,11.9987,0.64012645,0
1399,Ca16Mn12O40,orthorhombic,61,779.513,36.0094,0.538361707,0
1400,Ca4Mn4O12,orthorhombic,62,218.326,11.9987,0.640487083,0
1401,Ca4Mn4O12,orthorhombic,62,218.374,11.9987,0.6403463,0
1402,Ca4Mn4O12,orthorhombic,62,218.509,11.9987,0.639950679,0
1403,Ca4Mn4O12,orthorhombic,62,218.305,11.9987,0.640548695,0
1404,Ca4Mn4O12,orthorhombic,62,218.372,11.9987,0.640352164,0
1405,Ca4Mn4O12,orthorhombic,62,218.6,11.9998,0.639742921,0
1406,Ca4Mn4O12,orthorhombic,62,218.461,11.9987,0.640091288,0
1407,Ca4Mn4O12,orthorhombic,62,218.596,11.9987,0.639695982,0
1408,Ca4Mn4O12,orthorhombic,62,218.332,11.9987,0.640469481,0
1409,Ca1Mn1O3,cubic,221,55.2804,3.21071,0.676879782,0
1410,Ca3Mn2O7,tetragonal,139,139.325,6.12565,0.512394861,0
1411,Ca8Mn4O16,tetragonal,142,337.485,12.0131,0.414841557,0
1412,Ca8Mn4O16,tetragonal,142,337.028,12.0128,0.415393696,0
1413,Ca3Mn2O7,tetragonal,139,139.482,6.13334,0.512460638,0
1414,Ca8Mn4O16,tetragonal,142,337.561,12.0132,0.414751611,0
1415,Ca8Mn4O16,tetragonal,142,337.698,12.0131,0.4145799,0
1416,Ca8Mn4O16,tetragonal,142,337.47,12.0131,0.414859996,0
1417,Ca8Mn4O16,tetragonal,142,337.487,12.0129,0.414832193,0
1418,Ca8Mn4O16,tetragonal,142,337.186,12.013,0.415205962,0
1419,Ca8Mn4O16,tetragonal,142,337.365,12.0129,0.414982207,0
1420,Ca8Mn4O16,tetragonal,142,337.534,12.013,0.414777882,0
1421,Ca3Mn2O7,tetragonal,139,139.476,6.13395,0.512533653,0
1422,Ca8Mn4O16,tetragonal,142,337.104,12.013,0.41530696,0
1423,Ca8Mn4O16,tetragonal,142,337.633,12.0129,0.41465281,0
1424,Ca1Mn7O12,rhombohedral,148,211.477,27.008,1.488370051,0
1425,Ca1Mn7O12,cubic,204,211.359,27.0048,1.48902455,0
1426,Ca1Mn7O12,cubic,204,211.184,27.0078,1.490424002,0
1427,Ca1Mn7O12,cubic,204,211.466,26.9999,1.488001071,0
1428,Ca1Mn7O12,cubic,204,211.393,27.0054,1.488818137,0
1429,Ca1Mn1O3,cubic,221,55.1975,3.19676,0.674951027,0
1430,Ca1Mn1O3,cubic,221,55.1292,3.19458,0.675326383,0
1431,Ca1Mn1O3,cubic,221,55.199,3.19681,0.674943242,0
1432,Ca1Mn1O3,cubic,221,55.2029,3.19692,0.674918781,0
1433,Ca4Mn4O12,hexagonal,194,231.526,12.0012,0.604096811,0
1434,Ca6Mn4O14,orthorhombic,36,280.61,11.999,0.498337476,0
1435,Ca6Mn4O14,orthorhombic,36,280.372,11.9991,0.498764657,0
1436,Ca6Mn4O14,orthorhombic,63,279.989,11.9993,0.499455248,0
1437,Ca2Mn3O8,monoclinic,12,157.08,9.00194,0.667877572,0
1438,Ca2Mn2O14P4,triclinic,2,271.001,10.0006,0.430067676,0
1439,Ca4Mn2O12Sb2,monoclinic,11,244.988,8.0007,0.380596519,0
1440,Ca2Mn8O30Si10,triclinic,2,611.734,39.999,0.762023129,0
1441,Ca12Mn8O48Si12,cubic,230,915.935,31.9985,0.407142655,0
1442,Ca2Mn2O12Si4,monoclinic,15,240.629,10,0.484321415,0
1443,Ca2Mn2O12Si4,monoclinic,15,240.175,9.99998,0.485235951,0
1444,Ca2Mn2O12Si4,monoclinic,15,240.031,9.99999,0.485527541,0
1445,Ca2Mn2O12Si4,monoclinic,15,240.211,10,0.4851642,0
1446,Ca2Mn2O12Si4,monoclinic,15,240.289,10,0.485006712,0
1447,Ca2Mn2O12Si4,monoclinic,15,240.478,10,0.484625528,0
1448,Ca2Mn2O12Si4,monoclinic,15,240.55,10,0.484480473,0
1449,Ca2Mn2O12Si4,monoclinic,15,239.518,9.99994,0.486565012,0
1450,Ca2Mn2O12Si4,monoclinic,15,240.594,10,0.484391871,0
1451,Ca4Mn2O12Ta2,monoclinic,11,244.701,8.00192,0.38110101,0
1452,Ca4Mn2O12W2,monoclinic,14,246.22,9.38474,0.444202048,0
1453,Ca6Mn2O12Zn2,rhombohedral,167,260.721,6.00154,0.268267666,0
1454,Ca6Mn2O12Zn2,rhombohedral,167,260.666,6.00155,0.268324717,0
1455,Ca1Mn2P2,hexagonal,164,106.769,9.98935,1.090369496,0
1456,Ca4Mn4Sb8,orthorhombic,62,437.379,19.3044,0.514375197,0
1457,Ca1Mn2Sb2,hexagonal,164,141.411,3.29511,0.271561602,0
1458,Ca1Mn2Sb2,hexagonal,164,141.074,3.2796,0.270929026,0
1459,Ca1Mn2Sb2,hexagonal,164,141.112,3.29166,0.271852081,0
1460,Ca1Mn2Sb2,hexagonal,164,141.136,1.99909,0.165073052,0
1461,Ca1Mn2Sb2,hexagonal,164,140.566,3.27661,0.271660255,0
1462,Ca1Mn2Sb2,hexagonal,164,141.311,3.26928,0.269623528,0
1463,Ca1Mn2Sb2,hexagonal,164,140.785,1.99861,0.165444872,0
1464,Ca1Mn2Sb2,hexagonal,164,130.68,9.88434,0.88149568,0
1465,Ca2Mn2Si2,tetragonal,129,122.953,9.1014,0.862681948,0
1466,Ca2Mn2Sn2,tetragonal,129,161.823,9.53416,0.686631663,0
1467,Ca2N2Ni2,tetragonal,131,89.7617,1.99999,0.259667976,0
1468,Ca2N2Ni2,tetragonal,131,89.7586,1.99999,0.259676945,0
1469,Ca2Ni4,cubic,227,93.0309,1.35534,0.169786311,0
1470,Ca2Ni4,cubic,227,91.7664,1.31585,0.167110727,0
1471,Ca2Ni4,cubic,227,92.1571,1.32858,0.168012096,0
1472,Ca3Ni9,monoclinic,12,174.645,4.3669,0.291406161,0
1473,Ca1Ni5,hexagonal,191,86.5836,3.54788,0.477545681,0
1474,Ca1Ni5,hexagonal,191,86.2834,3.53641,0.477657937,0
1475,Ca1Ni5,orthorhombic,65,86.7021,3.54989,0.477163173,0
1476,Ca1Ni5,hexagonal,191,86.6365,3.54682,0.477111504,0
1477,Ca1Ni5,hexagonal,191,86.5426,3.54505,0.477390821,0
1478,Ca1Ni5,hexagonal,191,86.6315,3.5468,0.47713635,0
1479,Ca1Ni5,hexagonal,191,86.5426,3.54505,0.477390821,0
1480,Ca1Ni5,hexagonal,191,86.5426,3.54505,0.477390821,0
1481,Ca1Ni4O8,rhombohedral,166,158.732,2.00068,0.146890862,0
1482,Ca2Ni6O28P8,monoclinic,14,498.646,12.0112,0.280721514,0
1483,Ca4Ni4O36P8V4,orthorhombic,62,689.399,4.00453,0.067695927,0
1484,Ca2Ni2O12Si4,monoclinic,15,225.555,3.99881,0.206614097,0
1485,Ca2Ni2O12Si4,monoclinic,15,225.767,3.9988,0.206419566,0
1486,Ca2Ni2O12Si4,monoclinic,15,225.561,3.9988,0.206608084,0
1487,Ca2Ni2O12Si4,monoclinic,15,225.657,3.9988,0.206520188,0
1488,Ca4Ni14P8,orthorhombic,31,347.34,2.53767,0.085145556,0
1489,Cd3Ce3Cu3,hexagonal,189,211.545,3.55418,0.195802527,0
1490,Cd1Cl4Cu1H8O4,triclinic,2,238.784,1.00887,0.049239272,0
1491,Cd2Co2F12Li2,monoclinic,15,223.844,8.00263,0.416647633,0
1492,Cd1Co3N1,cubic,221,67.7441,6.34334,1.091259785,0
1493,Cd2Cu2F8,tetragonal,140,152.325,2.0001,0.15302492,0
1494,Cd2Cu4Gd4,tetragonal,127,220.907,30.6603,1.617515908,0
1495,Cd2Cu4Nd4,tetragonal,127,233.577,13.7932,0.688203054,0
1496,Cd1Cu2Nd2,orthorhombic,65,117.116,6.91075,0.687686644,0
1497,Cd2Cu1O8P2,triclinic,2,170.294,1.00024,0.068452058,0
1498,Cd1Cu3O12Ti4,cubic,204,211.315,3.00083,0.165497983,0
1499,Cd2F10Mn2,monoclinic,15,208.967,8.00125,0.446233089,0
1500,Cd2Fe4O8,cubic,227,172.103,19.9885,1.353547192,0
1501,Cd4Gd16Ni4,cubic,216,645.244,122.899,2.219759957,0
1502,Cd2Mn4O8,tetragonal,141,176.099,16.0015,1.058974359,0
1503,Cd2Mn3O8,monoclinic,12,154.256,9.0015,0.680071318,0
1504,Cd1N3O6Rb1,cubic,200,226.206,3.99965,0.206062758,0
1505,Cd2Nd4Ni4,tetragonal,127,215.159,12.6172,0.683415947,0
1506,Cd1Nd1Ni4,cubic,216,89.8331,4.41251,0.572441293,0
1507,Cd12Ni12,cubic,227,379.779,7.1126,0.218262476,0
1508,Cd12Ni12,cubic,227,379.42,7.11627,0.218581719,0
1509,Cd2Ni4Pr4,tetragonal,127,219.48,8.4499,0.448681596,0
1510,Cd1Ni4Sc1,cubic,216,81.6342,1.15171,0.164419239,0
1511,Cd1Ni4Y1,cubic,216,86.2726,1.2858,0.173692943,0
1512,Cd2P4Rb4Se12,monoclinic,14,937.429,4.00271,0.049761949,0
1513,Ce2Co4,cubic,227,109.422,4.3242,0.460556337,0
1514,Ce2Co4,cubic,227,112.117,4.22035,0.438690914,0
1515,Ce2Co4,cubic,227,107.182,4.27963,0.465335306,0
1516,Ce2Co4,cubic,227,111.066,4.21831,0.442628119,0
1517,Ce2Co4,cubic,227,107.32,4.31135,0.468181507,0
1518,Ce2Co4,cubic,227,110.551,4.18848,0.441545445,0
1519,Ce2Co4,cubic,227,118.849,5.13455,0.503487269,0
1520,Ce2Co4,cubic,227,120.382,8.40962,0.814135057,0
1521,Ce2Co4,cubic,227,120.382,8.40962,0.814135057,0
1522,Ce2Co4,cubic,227,108.89,4.32967,0.463391899,0
1523,Ce2Co4,cubic,227,120.531,8.47589,0.819536292,0
1524,Ce2Co4,cubic,227,112.168,4.21771,0.438217158,0
1525,Ce2Co4,cubic,227,111.185,4.19091,0.439282369,0
1526,Ce2Co4,cubic,227,111.066,4.21831,0.442628119,0
1527,Ce2Co4,cubic,227,107.32,4.31135,0.468181507,0
1528,Ce1Co5,orthorhombic,65,96.1938,8.33475,1.009780861,0
1529,Ce1Co5,orthorhombic,65,106.172,8.84094,0.970443115,0
1530,Ce1Co5,orthorhombic,65,102.468,7.87064,0.895165688,0
1531,Ce1Co5,orthorhombic,65,96.1938,8.33475,1.009780861,0
1532,Ce1Co5,orthorhombic,65,96.5622,8.45413,1.020336466,0
1533,Ce1Co5,orthorhombic,65,103.153,8.29649,0.937333566,0
1534,Ce1Co5,orthorhombic,65,102.233,8.80358,1.003575033,0
1535,Ce1Co5,orthorhombic,65,105.688,8.78903,0.969163179,0
1536,Ce1Co5,orthorhombic,65,106.172,8.84094,0.970443115,0
1537,Ce1Co5,orthorhombic,65,97.8293,7.70752,0.918178994,0
1538,Ce2Co5Fe12,rhombohedral,166,303.919,44.8028,1.718022881,0
1539,Ce2Co5Fe12N3,rhombohedral,166,323.001,45.0906,1.626910964,0
1540,Ce4Co2Ga18Ge4,tetragonal,129,547.024,5.51662,0.117529889,0
1541,Ce1Co2Ge2,tetragonal,139,90.886,2.9988,0.384531702,0
1542,Ce2Co2Ge4,orthorhombic,63,143.015,0.453506,0.036955841,0
1543,Ce2Co2Ge2H2,tetragonal,129,117.699,0.684361,0.067763233,0
1544,Ce1Co1In5,tetragonal,123,163.553,0.434879,0.030987858,0
1545,Ce1Co8Mn4,tetragonal,139,220.939,31.7119,1.672751846,0
1546,Ce1Co2P2,tetragonal,139,85.1098,3.2746,0.448394551,0
1547,Ce1Co2P2,tetragonal,139,75.8859,1.9244,0.295539747,0
1548,Ce1Co2P2,tetragonal,139,75.3571,2.12461,0.328576639,0
1549,Ce2Co2Sb4,tetragonal,129,199.546,3.18939,0.186271426,0
1550,Ce2Co2Sb4,tetragonal,129,199.699,3.86549,0.225585044,0
1551,Ce2Co2Si2,tetragonal,129,114.691,3.13941,0.319007091,0
1552,Ce2Co2Si2,tetragonal,129,119.051,2.29398,0.224563008,0
1553,Ce1Co2Si2,tetragonal,139,86.7451,2.35724,0.316694476,0
1554,Ce1Co2Si2,tetragonal,139,73.9746,1.47641,0.232598008,0
1555,Ce1Co2Si2,tetragonal,139,86.9336,2.91482,0.390756053,0
1556,Ce2Co18Si8,tetragonal,140,382.421,30.2346,0.921391355,0
1557,Ce1Co2Si2,tetragonal,139,83.4867,1.6639,0.232269169,0
1558,Ce1Co2Si2,tetragonal,139,86.9336,2.91482,0.390756053,0
1559,Ce1Co2Si2,tetragonal,139,78.1042,1.39678,0.208418016,0
1560,Ce4Co2Si6,orthorhombic,65,244.062,1.69203,0.080795939,0
1561,Ce6Co16Si2,orthorhombic,63,437.844,25.1296,0.668879386,0
1562,Ce6Co8Sn26,cubic,223,1016.89,6.09893,0.069897447,0
1563,Ce6Co8Sn26,cubic,223,1006.1,12.2185,0.141533218,0
1564,Ce6Co8Sn26,cubic,223,980.331,6.53124,0.0776434,0
1565,Ce4Cu4,orthorhombic,62,196.206,4.10085,0.243580904,0
1566,Ce4Cu24,orthorhombic,62,424.902,4.12458,0.113128647,0
1567,Ce4Cu24,orthorhombic,62,413.499,2.63188,0.074177682,0
1568,Ce4Cu24,monoclinic,14,426.053,4.12193,0.112750538,0
1569,Ce4Cu24,monoclinic,14,424.589,4.1188,0.113053394,0
1570,Ce1Cu5,hexagonal,191,95.1137,1.06915,0.131001782,0
1571,Ce1Cu5,hexagonal,191,95.1513,0.296081,0.036264146,0
1572,Ce1Cu5,hexagonal,191,95.2182,0.207873,0.025442498,0
1573,Ce1Cu5,hexagonal,191,95.4822,0.224085,0.027350924,0
1574,Ce1Cu5,hexagonal,191,95.3988,0.520329,0.063564811,0
1575,Ce1Cu5,hexagonal,191,94.7128,0.489224,0.060197813,0
1576,Ce1Cu5,hexagonal,191,93.2848,0.538377,0.06726006,0
1577,Ce1Cu5,hexagonal,191,95.2198,0.453067,0.055451948,0
1578,Ce1Cu5,hexagonal,191,94.9504,0.0785595,0.009642365,0
1579,Ce2Cu4,orthorhombic,74,109.536,0.0365485,0.003888609,0
1580,Ce1Cu2Ge2,tetragonal,139,91.0813,0.0003383,4.32867E-05,0
1581,Ce1Cu2Ge2,tetragonal,139,91.2714,0.0016464,0.000210224,0
1582,Ce2Cu2Ge2,hexagonal,194,130.986,2.00516,0.178404494,0
1583,Ce2Cu2Ge2,hexagonal,194,129.846,1.95331,0.175317083,0
1584,Ce2Cu2Ge2,hexagonal,194,130.753,1.93566,0.172527787,0
1585,Ce2Cu2Ge2,hexagonal,194,130.602,1.95614,0.174554779,0
1586,Ce2Cu2Ge4,orthorhombic,63,159.768,2.01759,0.147171852,0
1587,Ce6Cu2Ge2S14,hexagonal,173,547.169,6.00001,0.12779449,0
1588,Ce6Cu2Ge2S14,hexagonal,173,546.479,5.99999,0.12795542,0
1589,Ce6Cu2Ge2Se14,hexagonal,173,620.693,6.0006,0.11266771,0
1590,Ce6Cu2Ge2Se14,hexagonal,173,622.687,6.00038,0.112302803,0
1591,Ce2Cu2In2,hexagonal,194,146.666,2.42602,0.19277316,0
1592,Ce1Cu2Li1P2,monoclinic,12,96.688,1.01134,0.121900713,0
1593,Ce4Cu4Mg2,tetragonal,127,243.54,4.31119,0.206304404,0
1594,Ce4Cu4Mg2,tetragonal,127,243.54,4.31119,0.206304404,0
1595,Ce1Cu1Mg2,cubic,225,84.5124,0.0068322,0.000942154,0
1596,Ce2Cu4Mg2,hexagonal,194,165.314,2.47513,0.174489789,0
1597,Ce2Cu18Mg4,hexagonal,194,362.835,2.01968,0.064871663,0
1598,Ce1Cu3Mn4O12,cubic,204,205.213,11.0003,0.624714086,0
1599,Ce1Cu3Mn4O12,cubic,204,205.628,11.0028,0.623594973,0
1600,Ce2Cu2O2S2,tetragonal,129,136.228,2.00225,0.171290612,0
1601,Ce2Cu2O2Te2,tetragonal,129,165.112,2.00268,0.141356102,0
1602,Ce4Cu4S8,monoclinic,14,330.565,3.99988,0.141017085,0
1603,Ce4Cu4S8,monoclinic,14,329.855,3.9999,0.141321325,0
1604,Ce8Cu2S14,hexagonal,173,589.952,5.99985,0.118523742,0
1605,Ce6Cu2S14Si2,hexagonal,173,537.951,6.00006,0.129985381,0
1606,Ce6Cu2S14Si2,hexagonal,173,538.887,6.00006,0.129759608,0
1607,Ce6Cu2S14Si2,hexagonal,173,538.72,6.00006,0.129799833,0
1608,Ce6Cu2S14Sn2,hexagonal,173,567.13,5.99975,0.123291226,0
1609,Ce6Cu2S14Sn2,hexagonal,173,566.41,5.99984,0.123449801,0
1610,Ce2Cu2Sb4,tetragonal,129,198.767,2.00256,0.117414814,0
1611,Ce2Cu4Sb4,tetragonal,129,222.298,2.01494,0.105635089,0
1612,Ce6Cu6Sb8,cubic,220,480.324,5.99687,0.145503013,0
1613,Ce4Cu4Se8,monoclinic,14,373.947,3.99943,0.124643514,0
1614,Ce6Cu2Se14Si2,hexagonal,173,614.362,5.99758,0.113771463,0
1615,Ce6Cu2Se14Si2,hexagonal,173,614.301,5.99755,0.113782191,0
1616,Ce6Cu2Se14Sn2,hexagonal,173,641.274,5.99354,0.108923456,0
1617,Ce6Cu2Se14Sn2,hexagonal,173,642.217,5.99645,0.108816326,0
1618,Ce1Cu2Si2,tetragonal,139,84.4974,0.256862,0.035427308,0
1619,Ce1Cu2Si2,tetragonal,139,84.5481,0.249797,0.034432218,0
1620,Ce1Cu2Si2,tetragonal,139,84.6679,0.256908,0.035362298,0
1621,Ce1Cu2Si2,tetragonal,139,85.0841,0.252991,0.034652798,0
1622,Ce1Cu2Si2,tetragonal,139,81.3921,0.238773,0.034188858,0
1623,Ce1Cu2Si2,tetragonal,139,81.1782,0.220358,0.031635233,0
1624,Ce1Cu2Si2,tetragonal,139,84.8974,0.249476,0.034246486,0
1625,Ce1Cu2Si2,tetragonal,139,84.7982,0.252815,0.034745442,0
1626,Ce1Cu2Si2,tetragonal,139,81.3921,0.238773,0.034188858,0
1627,Ce1Cu2Si2,tetragonal,139,85.1099,0.255905,0.03504131,0
1628,Ce1Cu2Si2,tetragonal,139,84.6204,0.257751,0.035498248,0
1629,Ce1Cu2Si2,tetragonal,139,82.1017,0.0730623,0.010371052,0
1630,Ce1Cu2Si2,tetragonal,139,81.4741,0.230826,0.033017698,0
1631,Ce1Cu2Si2,tetragonal,139,82.0402,0.2628,0.037331917,0
1632,Ce2Cu2Si2,hexagonal,194,121.041,1.87032,0.180079822,0
1633,Ce2Cu2Si4,orthorhombic,63,147.301,1.99246,0.157639684,0
1634,Ce4Cu20Sn4,orthorhombic,62,461.163,4.12168,0.104160116,0
1635,Ce2Cu4Sn4,tetragonal,129,221.823,1.62662,0.085459662,0
1636,Ce2Cu4Sn4,tetragonal,129,221.321,1.61252,0.084911033,0
1637,Ce2Cu4Sn4,tetragonal,129,220.943,2.01093,0.106071411,0
1638,Ce2Cu2Sn2,hexagonal,194,149.355,1.96544,0.153363377,0
1639,Ce2Cu2Sn2,hexagonal,194,149.695,1.98557,0.154582222,0
1640,Ce2Cu2Sn2,hexagonal,194,149.232,1.95171,0.152417546,0
1641,Ce2Cu2Sn2,hexagonal,186,148.572,2.08669,0.163682633,0
1642,Ce2Cu2Sn2,hexagonal,194,149.641,1.97569,0.153868542,0
1643,Ce2Cu2Sn2,hexagonal,186,150.063,1.98858,0.154436902,0
1644,Ce2Cu2Sn2,hexagonal,194,148.923,1.94329,0.152074878,0
1645,Ce2Fe4,cubic,227,113.126,12.1835,1.255137412,0
1646,Ce2Fe4,cubic,227,113.103,12.6432,1.302760319,0
1647,Ce2Fe4,cubic,227,112.991,8.88514,0.916435832,0
1648,Ce2Fe4,cubic,227,113.772,10.7972,1.106005768,0
1649,Ce2Fe4,cubic,227,121.602,10.6605,1.021688477,0
1650,Ce2Fe4,cubic,227,112.36,11.8248,1.226489154,0
1651,Ce2Fe4,cubic,227,113.536,10.0884,1.035548258,0
1652,Ce2Fe4,cubic,227,113.285,9.54203,0.981634938,0
1653,Ce2Fe4,cubic,227,113.906,8.46321,0.865904815,0
1654,Ce2Fe4,cubic,227,121.641,12.2525,1.173887202,0
1655,Ce2Fe4,cubic,227,113.126,12.1835,1.255137412,0
1656,Ce2Fe4,cubic,227,113.089,12.9616,1.335733719,0
1657,Ce2Fe17,rhombohedral,166,302.947,49.112,1.8893073,0
1658,Ce2Fe17,rhombohedral,166,310.223,49.1704,1.847189224,0
1659,Ce2Fe17,rhombohedral,166,303.835,48.4667,1.85903381,0
1660,Ce2Fe17,rhombohedral,166,302.426,48.5631,1.871409867,0
1661,Ce1Fe2Ge2,tetragonal,139,95.9247,7.33465,0.891108494,0
1662,Ce2Fe17N3,rhombohedral,166,320.665,50.0687,1.819685749,0
1663,Ce2Fe17N3,rhombohedral,166,321.091,50.0525,1.816683535,0
1664,Ce2Fe17N3,rhombohedral,166,343.983,52.5783,1.78135796,0
1665,Ce2Fe17N3,rhombohedral,166,320.258,50.5758,1.840451649,0
1666,Ce2Fe17N3,rhombohedral,166,320.258,50.5758,1.840451649,0
1667,Ce2Fe2O3S2,tetragonal,139,151.423,10.003,0.769874723,0
1668,Ce2Fe2Sb4,tetragonal,129,205.248,8.55213,0.485598122,0
1669,Ce2Fe2Sb4,tetragonal,129,205.062,8.54677,0.485733958,0
1670,Ce2Fe2Si2,tetragonal,129,108.347,0.989265,0.106408762,0
1671,Ce1Fe2Si2,tetragonal,139,89.3637,5.26494,0.686616005,0
1672,Ce1Fe2Si2,tetragonal,139,89.5906,4.73822,0.616359955,0
1673,Ce1Fe2Si2,tetragonal,139,89.5906,4.73822,0.616359955,0
1674,Ce1Fe2Si2,tetragonal,139,90.478,5.68138,0.731800134,0
1675,Ce1Fe2Si2,tetragonal,139,89.9041,5.54812,0.719197198,0
1676,Ce1Fe2Si2,tetragonal,139,86.8173,5.53095,0.742463478,0
1677,Ce2Fe2Si4,orthorhombic,63,155.941,3.91368,0.292487046,0
1678,Ce2Ge2Mn2,tetragonal,129,142.442,5.48001,0.448358003,0
1679,Ce1Ge2Mn2,tetragonal,139,103.999,1.6961,0.190065779,0
1680,Ce1Ge2Mn2,tetragonal,139,102.939,2.02186,0.22890368,0
1681,Ce2Ge8Mn4O24,tetragonal,125,497.061,20.0032,0.468998471,0
1682,Ce1Ge2Ni2,tetragonal,139,83.6502,0.0432009,0.006018766,0
1683,Ce2Ge8Ni18,tetragonal,140,362.474,4.4531,0.143175011,0
1684,Ce1Ge2Ni2,tetragonal,139,85.8047,0.177116,0.024056274,0
1685,Ce2Ge4Ni2,orthorhombic,63,153.229,0.207689,0.015796256,0
1686,Ce4H8Ni4Sn4,orthorhombic,63,295.284,1.75307,0.069189626,0
1687,Ce2In4Ni18,tetragonal,127,344.592,9.24556,0.312686887,0
1688,Ce2K10N24Ni4O48,cubic,201,1202.33,9.99999,0.096929846,0
1689,Ce4Mg2Ni4,tetragonal,127,222.994,1.87121,0.097793725,0
1690,Ce1Mg1Ni4,cubic,216,85.3136,0.65875,0.089987875,0
1691,Ce1Mg1Ni4,cubic,216,86.0782,0.000757,0.000102491,0
1692,Ce1Mn1Ni4,cubic,216,85.7924,5.8253,0.791318133,0
1693,Ce1Mn1Ni4,cubic,216,85.778,5.82468,0.79136674,0
1694,Ce1Mn1Ni4,cubic,216,85.9006,5.83331,0.791408113,0
1695,Ce1Mn1Ni4,cubic,216,85.7689,5.82315,0.791242808,0
1696,Ce1Mn1Ni4,cubic,216,85.9006,5.83331,0.791408113,0
1697,Ce1Mn1Ni4,cubic,216,85.8077,5.82659,0.791352241,0
1698,Ce1Mn1Ni4,cubic,216,85.8009,5.82585,0.791314445,0
1699,Ce1Mn1Ni4,cubic,216,85.8479,5.82931,0.791350924,0
1700,Ce1Mn1Ni4,cubic,216,85.7789,5.82397,0.791261974,0
1701,Ce1Mn1Ni4,cubic,216,85.7746,5.83111,0.792271751,0
1702,Ce1Mn1Ni4,cubic,216,85.8078,5.82659,0.791351318,0
1703,Ce1Mn1Ni4,cubic,216,85.7931,5.82505,0.791277716,0
1704,Ce1Mn1Ni4,cubic,216,85.7954,5.82545,0.791310838,0
1705,Ce1Mn1Ni4,cubic,216,85.8003,5.82565,0.791292813,0
1706,Ce1Mn1Ni4,cubic,216,85.5682,5.80804,0.791040721,0
1707,Ce1Mn1Ni4,cubic,216,85.9123,5.83704,0.791806317,0
1708,Ce1Mn1Ni4,cubic,216,85.785,5.82449,0.791276352,0
1709,Ce1Mn1Ni4,cubic,216,85.8141,5.82667,0.791304086,0
1710,Ce1Mn1Ni4,cubic,216,85.8341,5.82872,0.791398046,0
1711,Ce1Mn1Ni4,cubic,216,85.821,5.82696,0.791279847,0
1712,Ce1Mn1Ni4,cubic,216,85.7913,5.82515,0.791307902,0
1713,Ce1Mn1Ni4,cubic,216,85.8706,5.83064,0.791322235,0
1714,Ce1Mn1Ni4,cubic,216,85.824,5.82793,0.791383905,0
1715,Ce1Mn1Ni4,cubic,216,85.7616,5.82284,0.791268032,0
1716,Ce1Mn1Ni4,cubic,216,85.739,5.82161,0.791309414,0
1717,Ce1Mn1Ni4,cubic,216,85.8756,5.83114,0.791344016,0
1718,Ce1Mn1Ni4,cubic,216,85.8095,5.82616,0.79127724,0
1719,Ce1Mn1Ni4,cubic,216,85.778,5.82468,0.79136674,0
1720,Ce1Mn1Ni4,cubic,216,85.9123,5.83703,0.79180496,0
1721,Ce1Mn1Ni4,cubic,216,85.8497,5.82928,0.79133026,0
1722,Ce1Mn1Ni4,cubic,216,85.8576,5.82968,0.791311743,0
1723,Ce1Mn1Ni4,cubic,216,85.8932,5.83243,0.791356895,0
